key,auc,auprc,accuracy,precision_,recall,f1,mcc,brier,specificity,threshold,train_time,ms_per_mol,n_params,epochs_run,stopped_early
BBBP_GIN_1_9999,0.817473118,0.90949498,0.8768,0.8916,0.9548,0.9221,0.6382,0.135654137,0.625,0.0537,22.97162843,3.498809837,1388033,,
BBBP_GIN_1_7777,0.852022565,0.932844916,0.8431,0.8462,0.9747,0.9059,0.4931,0.154722676,0.3913,0.0184,23.3350122,3.440183188,1388033,,
BBBP_GIN_1_5555,0.85429279,0.9430669,0.8725,0.8793,0.9684,0.9217,0.6039,0.12655516,0.5435,0.2613,22.82062292,3.196783426,1388033,,
BBBP_GIN_1_1111,0.871033575,0.953190996,0.8529,0.8453,0.9871,0.9107,0.5614,0.144252419,0.4286,0.0463,23.19950032,3.525750084,1388033,,
BBBP_GIN_1_2222,0.794418605,0.848605221,0.799,0.7857,0.938,0.8551,0.5582,0.207932428,0.56,0.1582,22.859478,3.40097672,1388033,,
BBBP_GIN_1_3333,0.885731976,0.959544853,0.8824,0.8807,0.981,0.9281,0.637,0.167733729,0.5435,0.0091,22.81786633,3.356413727,1388033,,
BBBP_GIN_1_4444,0.826662026,0.941809915,0.9163,0.9318,0.9704,0.9507,0.679,0.086433731,0.6471,0.6379,21.8008852,3.435275086,1388033,,
BBBP_GIN_1_6666,0.834250806,0.9207903,0.8706,0.875,0.9671,0.9187,0.6242,0.154487342,0.5714,0.2011,22.39501095,3.164158784,1388033,,
BBBP_GIN_1_8888,0.736875,0.903727821,0.8049,0.8125,0.975,0.8864,0.2972,0.274277955,0.2,0.0022,22.92627215,3.298796761,1388033,,
BBBP_GIN_1_314,0.895816243,0.966562969,0.8683,0.8882,0.9497,0.9179,0.595,0.123642653,0.587,0.1955,22.70380139,3.008645793,1388033,,
BBBP_GIN_1_271,0.899709905,0.916691064,0.8571,0.8451,0.9449,0.8922,0.6918,0.124973543,0.7105,0.2319,21.96531701,3.162055228,1388033,,
BBBP_GIN_1_1618,0.9267844,0.972669583,0.8829,0.8848,0.9669,0.9241,0.6836,0.102739826,0.6481,0.2043,22.11601615,3.228354419,1388033,,
BBBP_GIN_1_1729,0.838753918,0.952582205,0.9317,0.9309,0.9943,0.9615,0.69,0.080054365,0.5517,0.2459,21.91495633,3.328703618,1388033,,
BBBP_SchNet_1_42,0.821448864,0.939895528,0.8578,0.8541,0.9875,0.9159,0.5291,0.152509764,0.3864,0.2133,31.6717205,3.321994456,1643009,,
BBBP_SchNet_1_123,0.908253205,0.969738987,0.8922,0.9036,0.9615,0.9317,0.6844,0.129368767,0.6667,0.2778,30.30744362,3.196449242,1643009,,
BBBP_SchNet_1_456,0.822708333,0.920165182,0.8829,0.8736,0.9938,0.9298,0.633,0.161736369,0.4889,0.1542,30.20649862,3.305662374,1643009,,
BBBP_SchNet_1_789,0.862631579,0.93411596,0.8564,0.8475,0.9868,0.9119,0.5856,0.165859833,0.46,0.1472,30.41140103,3.405705336,1643009,,
BBBP_SchNet_1_1024,0.898236227,0.9800856,0.9261,0.9392,0.977,0.9577,0.6728,0.149198502,0.6207,0.1962,29.77234602,3.424165178,1643009,,
BBBP_SchNet_1_2048,0.80787037,0.867175404,0.7696,0.764,0.9318,0.8396,0.4734,0.165816098,0.4722,0.454,30.81664991,3.363797453,1643009,,
BBBP_SchNet_1_3141,0.821570122,0.918803526,0.902,0.9045,0.9817,0.9415,0.6628,0.150367394,0.575,0.2641,30.74778271,3.234309154,1643009,,
BBBP_SchNet_1_9999,0.902956989,0.967416792,0.8867,0.8976,0.9613,0.9283,0.6682,0.123288088,0.6458,0.1838,29.60377169,3.259330827,1643009,,
BBBP_SchNet_1_7777,0.896807925,0.967956275,0.8775,0.88,0.9747,0.9249,0.6201,0.116983041,0.5435,0.1902,29.13995767,3.352464912,1643009,,
BBBP_SchNet_1_5555,0.90664557,0.970222717,0.8775,0.88,0.9747,0.9249,0.6201,0.135424599,0.5435,0.2778,30.08362246,3.248512657,1643009,,
BBBP_SchNet_1_1111,0.888084266,0.946957474,0.8824,0.897,0.9548,0.925,0.6604,0.122524731,0.6531,0.4156,31.44897223,3.377447881,1643009,,
BBBP_SchNet_1_2222,0.85875969,0.902799772,0.8186,0.8026,0.9457,0.8683,0.6038,0.169337437,0.6,0.2142,29.86133289,3.339477472,1643009,,
BBBP_SchNet_1_3333,0.890960374,0.964639523,0.8873,0.8857,0.981,0.9309,0.6537,0.177016497,0.5652,0.1203,29.96751165,3.41880152,1643009,,
BBBP_SchNet_1_4444,0.854420466,0.947112857,0.9212,0.918,0.9941,0.9545,0.6928,0.145775288,0.5588,0.1766,30.91263175,3.294909217,1643009,,
BBBP_SchNet_1_6666,0.786385607,0.892037429,0.8458,0.8538,0.9605,0.904,0.5426,0.165924296,0.4898,0.264,30.0968647,3.38653585,1643009,,
BBBP_SchNet_1_8888,0.724375,0.906066992,0.8,0.802,0.9875,0.8852,0.2583,0.188949525,0.1333,0.0933,31.05558705,3.506531956,1643009,,
BBBP_SchNet_1_314,0.853158326,0.949312278,0.8439,0.8432,0.9811,0.907,0.4931,0.138330221,0.3696,0.0995,31.4812007,3.220408263,1643009,,
BBBP_SchNet_1_271,0.892871944,0.929880468,0.8374,0.8176,0.9528,0.88,0.6506,0.158979252,0.6447,0.2158,31.4980042,3.182567528,1643009,,
BBBP_SchNet_1_1618,0.940949227,0.976241008,0.9073,0.8976,0.9868,0.9401,0.7541,0.123395212,0.6852,0.1963,28.72507668,3.539698331,1643009,,
BBBP_SchNet_1_1729,0.913205329,0.980755925,0.9512,0.9462,1,0.9724,0.7874,0.140892684,0.6552,0.2674,31.71170092,3.335869739,1643009,,
BBBP_DimeNet_1_42,0.892542614,0.964829921,0.8578,0.8579,0.9812,0.9155,0.5283,0.109372795,0.4091,0.1637,22.5165019,3.293691867,878849,,
BBBP_DimeNet_1_123,0.907184829,0.965762633,0.902,0.9096,0.9679,0.9379,0.7141,0.117431059,0.6875,0.1525,22.10645223,3.297895939,878849,,
BBBP_DimeNet_1_456,0.867569444,0.950540327,0.8878,0.896,0.9688,0.9309,0.6486,0.116433099,0.6,0.2875,23.16638422,3.559814241,878849,,
BBBP_DimeNet_1_789,0.905526316,0.968121297,0.8663,0.8743,0.9605,0.9154,0.6164,0.119518623,0.58,0.1732,20.74941754,3.407135379,878849,,
BBBP_DimeNet_1_1024,0.938168847,0.988884978,0.931,0.9396,0.9828,0.9607,0.6934,0.091686927,0.6207,0.1556,22.03284001,3.014714885,878849,,
BBBP_DimeNet_1_2048,0.869160354,0.920638886,0.799,0.8054,0.9091,0.8541,0.5453,0.165113181,0.5972,0.209,23.23988938,3.551465264,878849,,
BBBP_DimeNet_1_3141,0.888643293,0.952456648,0.8922,0.9128,0.9573,0.9345,0.6357,0.096938744,0.625,0.3166,23.73493838,3.391994338,878849,,
BBBP_DimeNet_1_9999,0.893010753,0.952525313,0.8966,0.9085,0.9613,0.9342,0.6997,0.119466305,0.6875,0.1801,22.80574226,3.3856224,878849,,
BBBP_DimeNet_1_7777,0.918684645,0.971514747,0.8971,0.9053,0.9684,0.9358,0.6878,0.102826372,0.6522,0.1904,21.89206028,3.44152191,878849,,
BBBP_DimeNet_1_5555,0.917721519,0.971174899,0.902,0.9423,0.9304,0.9363,0.7239,0.112324968,0.8043,0.294,21.07541347,3.240699567,878849,,
BBBP_DimeNet_1_1111,0.892692561,0.957623929,0.8578,0.8987,0.9161,0.9073,0.6027,0.121837519,0.6735,0.3822,20.96558261,3.39749948,878849,,
BBBP_DimeNet_1_2222,0.856072351,0.91542622,0.7745,0.7427,0.9845,0.8467,0.5209,0.148951441,0.4133,0.2031,22.51089931,3.316448272,878849,,
BBBP_DimeNet_1_3333,0.886901486,0.958457097,0.8824,0.8941,0.962,0.9268,0.64,0.135849342,0.6087,0.2164,23.01793599,3.339461452,878849,,
BBBP_DimeNet_1_4444,0.895492517,0.967113374,0.9261,0.9231,0.9941,0.9573,0.714,0.07788492,0.5882,0.1684,22.00997496,3.224268212,878849,,
BBBP_DimeNet_1_6666,0.860163802,0.93400462,0.8806,0.8721,0.9868,0.9259,0.6572,0.13316521,0.551,0.2273,23.1434176,3.196472979,878849,,
BBBP_DimeNet_1_8888,0.819027778,0.928197799,0.8537,0.8533,0.9812,0.9128,0.5204,0.152360827,0.4,0.079,21.67520332,3.065245592,878849,,
BBBP_DimeNet_1_314,0.846322122,0.949492363,0.8634,0.8743,0.9623,0.9162,0.5713,0.193571225,0.5217,0.1398,22.00162745,3.350217767,878849,,
BBBP_DimeNet_1_271,0.889349358,0.918060102,0.8276,0.8067,0.9528,0.8736,0.6294,0.139113605,0.6184,0.2068,21.9832902,3.127416599,878849,,
BBBP_DimeNet_1_1618,0.935675742,0.973855464,0.8927,0.9216,0.9338,0.9276,0.7204,0.082759768,0.7778,0.5806,21.15220356,3.19548598,878849,,
BBBP_DimeNet_1_1729,0.894788401,0.978282341,0.9317,0.9451,0.9773,0.9609,0.6984,0.073226079,0.6552,0.2247,22.31406236,3.303439317,878849,,
BBBP_Uni-Mol_1_42,0.854048295,0.950420784,0.8382,0.8588,0.95,0.9021,0.4634,0.125910193,0.4318,0.2839,46.16718984,3.254155425,3200649,,
BBBP_Uni-Mol_1_123,0.883012821,0.95904583,0.8627,0.8596,0.9808,0.9162,0.585,0.182276636,0.4792,0.0117,48.69829464,3.388102467,3200649,,
BBBP_Uni-Mol_1_456,0.852777778,0.955334004,0.8537,0.8495,0.9875,0.9133,0.5214,0.159687921,0.3778,0.1368,47.55109692,3.338796242,3200649,,
BBBP_Uni-Mol_1_789,0.792171053,0.917460387,0.802,0.7947,0.9934,0.883,0.3897,0.242149577,0.22,0.0203,49.02918577,3.191774648,3200649,,
BBBP_Uni-Mol_1_1024,0.89744352,0.980410626,0.9163,0.911,1,0.9534,0.614,0.207099617,0.4138,0.0163,47.888345,3.329145844,3200649,,
BBBP_Uni-Mol_1_2048,0.806239478,0.875403673,0.7451,0.741,0.9318,0.8255,0.4107,0.228843242,0.4028,0.1111,50.34580517,3.417199473,3200649,,
BBBP_Uni-Mol_1_3141,0.81714939,0.937879022,0.8676,0.8743,0.9756,0.9222,0.5234,0.17261292,0.425,0.0618,48.39645314,3.269963197,3200649,,
BBBP_Uni-Mol_1_9999,0.840456989,0.927695826,0.8818,0.897,0.9548,0.925,0.6543,0.148146674,0.6458,0.0826,47.69321799,3.220763728,3200649,,
BBBP_Uni-Mol_1_7777,0.846037424,0.944617743,0.848,0.8547,0.9684,0.908,0.5138,0.206937298,0.4348,0.0651,52.69262505,3.43064586,3200649,,
BBBP_Uni-Mol_1_5555,0.871285085,0.9562515,0.8725,0.9074,0.9304,0.9187,0.6246,0.141300485,0.6739,0.3556,48.82932949,3.237126679,3200649,,
BBBP_Uni-Mol_1_1111,0.815009875,0.913107976,0.8088,0.8021,0.9935,0.8876,0.3959,0.224730864,0.2245,0.0132,47.85029459,3.176998192,3200649,,
BBBP_Uni-Mol_1_2222,0.872816537,0.911490111,0.8235,0.8,0.9612,0.8732,0.6184,0.16667299,0.5867,0.164,49.19231844,3.373825416,3200649,,
BBBP_Uni-Mol_1_3333,0.870459549,0.949544659,0.8775,0.8715,0.9873,0.9258,0.6211,0.158032864,0.5,0.0773,47.01759291,3.36369362,3200649,,
BBBP_Uni-Mol_1_4444,0.884180299,0.95696563,0.9163,0.9222,0.9822,0.9513,0.6721,0.117959581,0.5882,0.1171,47.74488211,3.457196499,3200649,,
BBBP_Uni-Mol_1_6666,0.854457573,0.91856746,0.8507,0.8389,0.9934,0.9096,0.5637,0.162897483,0.4082,0.0316,49.14088655,3.263350618,3200649,,
BBBP_Uni-Mol_1_8888,0.823680556,0.945827053,0.8146,0.8427,0.9375,0.8876,0.3859,0.25218305,0.3778,0.0996,48.28223658,3.372243247,3200649,,
BBBP_Uni-Mol_1_314,0.823899371,0.945689143,0.8341,0.8342,0.9811,0.9017,0.4529,0.229807332,0.3261,0.0114,48.99439311,3.324032298,3200649,,
BBBP_Uni-Mol_1_271,0.898932864,0.932648221,0.8374,0.8013,0.9843,0.8834,0.6613,0.137014642,0.5921,0.0758,45.221699,3.530108385,3200649,,
BBBP_Uni-Mol_1_1618,0.923227864,0.961419489,0.8732,0.8698,0.9735,0.9187,0.6554,0.112366073,0.5926,0.0757,49.17962456,3.354127995,3200649,,
BBBP_Uni-Mol_1_1729,0.885775862,0.971004977,0.9268,0.9259,0.9943,0.9589,0.6646,0.123048812,0.5172,0.0695,46.18276238,3.402514806,3200649,,
BBBP_PharmaJEGNN_2_42,0.825426136,0.92893164,0.8725,0.8988,0.9437,0.9207,0.6014,0.160321325,0.6136,0.1599,60.76128411,3.107963794,4221185,,
BBBP_PharmaJEGNN_2_123,0.913862179,0.963770569,0.8922,0.8807,0.9936,0.9337,0.6855,0.118933581,0.5625,0.0446,61.22094488,4.672435173,4221185,,
BBBP_PharmaJEGNN_2_456,0.829166667,0.944693001,0.839,0.8896,0.9062,0.8978,0.5192,0.138443172,0.6,0.4173,62.91359663,4.53706405,4221185,,
BBBP_PharmaJEGNN_2_789,0.888618421,0.94977057,0.8465,0.8497,0.9671,0.9046,0.5503,0.145612508,0.48,0.0846,60.35519743,4.547366914,4221185,,
BBBP_PharmaJEGNN_2_1024,0.907748712,0.984236029,0.8818,0.8906,0.9828,0.9344,0.3998,0.129658923,0.2759,0.0165,61.31136084,4.661420679,4221185,,
BBBP_PharmaJEGNN_2_2048,0.793244949,0.87680659,0.75,0.7396,0.947,0.8306,0.4257,0.177417532,0.3889,0.3768,61.26527333,4.835047401,4221185,,
BBBP_PharmaJEGNN_2_3141,0.896112805,0.964371249,0.8824,0.8846,0.9817,0.9306,0.5846,0.099198937,0.475,0.1704,61.90556645,4.949239377,4221185,,
BBBP_PharmaJEGNN_2_9999,0.897177419,0.942284343,0.9212,0.9603,0.9355,0.9477,0.7889,0.087314606,0.875,0.4033,60.38814306,4.458927184,4221185,,
BBBP_PharmaJEGNN_2_7777,0.896119978,0.950235891,0.8775,0.913,0.9304,0.9216,0.6414,0.107198857,0.6957,0.3842,60.53403926,4.914820925,4221185,,
BBBP_PharmaJEGNN_2_5555,0.925495322,0.970132289,0.8922,0.9474,0.9114,0.929,0.7072,0.09609171,0.8261,0.4668,60.75890183,4.443566082,4221185,,
BBBP_PharmaJEGNN_2_1111,0.876761027,0.952514883,0.8578,0.8987,0.9161,0.9073,0.6027,0.137053341,0.6735,0.2677,61.85470343,4.846087854,4221185,,
BBBP_PharmaJEGNN_2_2222,0.875813953,0.908488332,0.799,0.7683,0.9767,0.8601,0.5709,0.149425015,0.4933,0.0814,60.36795425,4.58643026,4221185,,
BBBP_PharmaJEGNN_2_3333,0.908640616,0.949627108,0.8922,0.8908,0.981,0.9337,0.6702,0.120210893,0.587,0.0528,60.93019557,4.554253223,4221185,,
BBBP_PharmaJEGNN_2_4444,0.880003481,0.954592569,0.931,0.933,0.9882,0.9598,0.7346,0.076616324,0.6471,0.2014,62.9674623,4.860821982,4221185,,
BBBP_PharmaJEGNN_2_6666,0.895676692,0.951478409,0.8806,0.9444,0.8947,0.9189,0.6968,0.109343208,0.8367,0.7905,60.68817663,4.697543842,4221185,,
BBBP_PharmaJEGNN_2_8888,0.838194444,0.943885701,0.839,0.8757,0.925,0.8997,0.4986,0.127287447,0.5333,0.4216,62.37862372,4.744547731,4221185,,
BBBP_PharmaJEGNN_2_314,0.834153678,0.945217792,0.8439,0.8432,0.9811,0.907,0.4931,0.167029068,0.3696,0.0345,61.68184018,4.869717836,4221185,,
BBBP_PharmaJEGNN_2_271,0.876554082,0.917848989,0.8177,0.7778,0.9921,0.872,0.625,0.16848135,0.5263,0.046,60.15247345,4.494848177,4221185,,
BBBP_PharmaJEGNN_2_1618,0.948920775,0.981041422,0.9073,0.9342,0.9404,0.9373,0.7598,0.077283524,0.8148,0.4423,60.34918952,4.612047103,4221185,,
BBBP_PharmaJEGNN_2_1729,0.893612853,0.967848542,0.9415,0.9362,1,0.967,0.7408,0.071477979,0.5862,0.0601,62.72766495,4.390709888,4221185,,
BBBP_D-MPNN_2_42,0.798934659,0.926029188,0.8333,0.8247,1,0.904,0.4329,0.131786481,0.2273,0.2973,17.8736105,4.623884427,471041,,
BBBP_D-MPNN_2_123,0.88928953,0.951639363,0.902,0.9048,0.9744,0.9383,0.7133,0.144691333,0.6667,0.0807,17.52616453,4.683777653,471041,,
BBBP_D-MPNN_2_456,0.867013889,0.955899312,0.8683,0.8715,0.975,0.9204,0.577,0.131729633,0.4889,0.0902,17.33673906,4.568546528,471041,,
BBBP_D-MPNN_2_789,0.883618421,0.940723785,0.8762,0.8802,0.9671,0.9216,0.6467,0.125292405,0.6,0.1169,17.58624458,4.620704071,471041,,
BBBP_D-MPNN_2_1024,0.947483155,0.990530338,0.9261,0.9206,1,0.9587,0.6667,0.115870826,0.4828,0.0303,18.80018353,4.431365576,471041,,
BBBP_D-MPNN_2_2048,0.781986532,0.866684188,0.7451,0.7222,0.9848,0.8333,0.4307,0.18232362,0.3056,0.2026,18.69273496,4.720575263,471041,,
BBBP_D-MPNN_2_3141,0.815320122,0.933207627,0.8676,0.887,0.9573,0.9208,0.5358,0.161817059,0.5,0.3665,18.84632659,4.533979576,471041,,
BBBP_D-MPNN_2_9999,0.898521505,0.952412618,0.9015,0.9412,0.929,0.9351,0.7313,0.093900956,0.8125,0.4971,17.94853544,4.545279611,471041,,
BBBP_D-MPNN_2_7777,0.881397909,0.957033851,0.8725,0.8882,0.9557,0.9207,0.6085,0.122322813,0.587,0.1075,17.70463777,4.724020465,471041,,
BBBP_D-MPNN_2_5555,0.889240506,0.96187126,0.8627,0.8824,0.9494,0.9146,0.577,0.154163271,0.5652,0.0557,17.29469633,4.765449522,471041,,
BBBP_D-MPNN_2_1111,0.861290323,0.934623833,0.8333,0.827,0.9871,0.9,0.491,0.149064898,0.3469,0.1256,17.03779936,4.73181964,471041,,
BBBP_D-MPNN_2_2222,0.874625323,0.915071491,0.8284,0.8013,0.969,0.8772,0.6316,0.199969277,0.5867,0.0982,18.40762067,4.678596873,471041,,
BBBP_D-MPNN_2_3333,0.896807925,0.964125587,0.8873,0.8814,0.9873,0.9313,0.6546,0.142596379,0.5435,0.1265,18.55645084,4.515807263,471041,,
BBBP_D-MPNN_2_4444,0.873738253,0.957193628,0.931,0.9282,0.9941,0.96,0.7348,0.068855271,0.6176,0.263,18.2014761,4.574262844,471041,,
BBBP_D-MPNN_2_6666,0.861103652,0.936480895,0.8756,0.8713,0.9803,0.9226,0.6402,0.117947102,0.551,0.1918,18.0812521,4.72612554,471041,,
BBBP_D-MPNN_2_8888,0.771458333,0.907599943,0.7951,0.795,0.9938,0.8833,0.2217,0.206982985,0.0889,0.0148,18.2679081,4.691887393,471041,,
BBBP_D-MPNN_2_314,0.896363139,0.968082292,0.8537,0.8525,0.9811,0.9123,0.5313,0.116168298,0.413,0.0896,16.66578412,4.523417481,471041,,
BBBP_D-MPNN_2_271,0.900124327,0.927718411,0.8522,0.8702,0.8976,0.8837,0.6818,0.122911565,0.7763,0.4263,17.54111266,4.413992707,471041,,
BBBP_D-MPNN_2_1618,0.956831003,0.984288361,0.9073,0.9583,0.9139,0.9356,0.7735,0.074702427,0.8889,0.6281,17.2892499,4.727481685,471041,,
BBBP_D-MPNN_2_1729,0.825431034,0.948771993,0.9415,0.9362,1,0.967,0.7408,0.078311801,0.5862,0.1058,17.3308537,4.741141701,471041,,
BBBP_GIN_2_42,0.816335227,0.940435685,0.8627,0.8708,0.9688,0.9172,0.5501,0.14532803,0.4773,0.1879,22.05389071,4.468765137,1388033,,
BBBP_GIN_2_123,0.897168803,0.965088008,0.8971,0.8947,0.9808,0.9358,0.6978,0.150601998,0.625,0.1579,21.87915826,4.764936203,1388033,,
BBBP_GIN_2_456,0.818402778,0.928585237,0.878,0.8729,0.9875,0.9267,0.6133,0.132687524,0.4889,0.0362,21.11116433,4.468358808,1388033,,
BBBP_GIN_2_789,0.818289474,0.920837729,0.8366,0.84,0.9671,0.8991,0.5163,0.166228175,0.44,0.0397,22.54792047,4.830226061,1388033,,
BBBP_GIN_2_1024,0.91280222,0.984212343,0.9064,0.9235,0.9713,0.9468,0.5736,0.128918543,0.5172,0.0546,24.07772017,4.540184188,1388033,,
BBBP_GIN_2_2048,0.827020202,0.8544912,0.7892,0.8201,0.8636,0.8413,0.5296,0.189919829,0.6528,0.6993,22.79986906,4.721947661,1388033,,
BBBP_GIN_2_3141,0.840625,0.912029476,0.902,0.9,0.9878,0.9419,0.6627,0.107105762,0.55,0.1382,20.90604568,4.830657647,1388033,,
BBBP_GIN_2_9999,0.880913978,0.950712803,0.8867,0.9125,0.9419,0.927,0.6762,0.115733244,0.7083,0.2598,20.40015841,4.969559329,1388033,,
BBBP_GIN_2_7777,0.897358283,0.968255488,0.8775,0.9182,0.9241,0.9211,0.6465,0.130335212,0.7174,0.21,21.35657144,4.547160417,1388033,,
BBBP_GIN_2_5555,0.92123005,0.969536198,0.9069,0.9317,0.9494,0.9404,0.7277,0.103736699,0.7609,0.2649,21.95468545,4.74444916,1388033,,
BBBP_GIN_2_1111,0.826267281,0.928110209,0.8431,0.8436,0.9742,0.9042,0.5247,0.154533148,0.4286,0.1789,22.91936493,4.748790155,1388033,,
BBBP_GIN_2_2222,0.794315245,0.873912013,0.7843,0.7576,0.969,0.8503,0.5342,0.207218528,0.4667,0.1379,21.98280954,4.630046595,1388033,,
BBBP_GIN_2_3333,0.891166758,0.956464562,0.8775,0.88,0.9747,0.9249,0.6201,0.161512718,0.5435,0.0942,22.45895863,4.60573094,1388033,,
BBBP_GIN_2_4444,0.748607727,0.908942943,0.9212,0.9135,1,0.9548,0.6954,0.109270714,0.5294,0.1197,21.22583222,4.671436481,1388033,,
BBBP_GIN_2_6666,0.804041353,0.921076083,0.8458,0.8538,0.9605,0.904,0.5426,0.192241043,0.4898,0.1278,22.76426625,4.699905694,1388033,,
BBBP_GIN_2_8888,0.679305556,0.878213994,0.8146,0.8081,1,0.8939,0.3545,0.247413546,0.1556,0.0656,23.11770892,4.544501798,1388033,,
BBBP_GIN_2_314,0.903882964,0.971387462,0.8829,0.9141,0.9371,0.9255,0.654,0.138272181,0.6957,0.263,23.24852777,4.660035302,1388033,,
BBBP_GIN_2_271,0.846042271,0.874463776,0.798,0.7722,0.9606,0.8561,0.5674,0.189302921,0.5263,0.3598,22.60868669,4.591449094,1388033,,
BBBP_GIN_2_1618,0.902992396,0.95681825,0.8927,0.8957,0.9669,0.9299,0.7116,0.103376284,0.6852,0.3085,21.90951848,4.411294099,1388033,,
BBBP_GIN_2_1729,0.801332288,0.941545613,0.922,0.9348,0.9773,0.9556,0.6476,0.091206245,0.5862,0.2542,21.89957809,4.647149474,1388033,,
BBBP_SchNet_2_42,0.806818182,0.932702557,0.8382,0.829,1,0.9065,0.4553,0.167152032,0.25,0.0347,33.90395737,4.824632637,1643009,,
BBBP_SchNet_2_123,0.890625,0.960069151,0.8922,0.8941,0.9744,0.9325,0.6822,0.131182909,0.625,0.2894,33.53712249,4.656467559,1643009,,
BBBP_SchNet_2_456,0.848819444,0.937379141,0.8732,0.8641,0.9938,0.9244,0.5982,0.155676514,0.4444,0.1269,34.17589688,4.813881,1643009,,
BBBP_SchNet_2_789,0.874078947,0.944356488,0.8663,0.8788,0.9539,0.9148,0.6181,0.156038269,0.6,0.2449,33.51677394,4.731338009,1643009,,
BBBP_SchNet_2_1024,0.934998018,0.988699657,0.9261,0.9441,0.9713,0.9575,0.6789,0.107128546,0.6552,0.225,33.71175623,4.764047892,1643009,,
BBBP_SchNet_2_2048,0.814025673,0.871360709,0.7794,0.7636,0.9545,0.8485,0.5018,0.173422694,0.4583,0.276,33.77187395,4.731146128,1643009,,
BBBP_SchNet_2_3141,0.799771341,0.906622203,0.8922,0.8989,0.9756,0.9357,0.6258,0.14495331,0.55,0.3374,33.80670762,4.452381022,1643009,,
BBBP_SchNet_2_9999,0.905913978,0.969793605,0.8867,0.9125,0.9419,0.927,0.6762,0.127796218,0.7083,0.263,33.48268104,4.746642517,1643009,,
BBBP_SchNet_2_7777,0.913181068,0.974519615,0.8775,0.8715,0.9873,0.9258,0.6211,0.11102622,0.5,0.0334,34.07366037,4.462154079,1643009,,
BBBP_SchNet_2_5555,0.88463126,0.959257969,0.8529,0.8516,0.981,0.9118,0.5309,0.135874942,0.413,0.2031,34.27324224,4.790235232,1643009,,
BBBP_SchNet_2_1111,0.82837393,0.921714216,0.8333,0.8201,1,0.9012,0.5011,0.138637334,0.3061,0.1422,33.76375699,4.770340786,1643009,,
BBBP_SchNet_2_2222,0.875400517,0.923100223,0.7892,0.7688,0.9535,0.8512,0.5394,0.174445957,0.5067,0.1784,33.37536073,4.829797632,1643009,,
BBBP_SchNet_2_3333,0.871560264,0.954269952,0.8873,0.8771,0.9937,0.9318,0.6568,0.150042593,0.5217,0.0772,33.94796491,4.45300975,1643009,,
BBBP_SchNet_2_4444,0.854246432,0.945738797,0.9163,0.913,0.9941,0.9518,0.6711,0.146975651,0.5294,0.2056,34.23231506,4.469497348,1643009,,
BBBP_SchNet_2_6666,0.821227175,0.891361111,0.8507,0.8631,0.9539,0.9062,0.5616,0.165637672,0.5306,0.1878,33.60457134,4.975394796,1643009,,
BBBP_SchNet_2_8888,0.758333333,0.908085393,0.8146,0.8081,1,0.8939,0.3545,0.164662689,0.1556,0.2005,33.55965829,4.656481357,1643009,,
BBBP_SchNet_2_314,0.863822806,0.956185464,0.8439,0.8432,0.9811,0.907,0.4931,0.137016326,0.3696,0.0433,33.59204984,4.506188318,1643009,,
BBBP_SchNet_2_271,0.896601741,0.93427644,0.8276,0.8026,0.9606,0.8746,0.6314,0.149106383,0.6053,0.1852,33.82499862,4.595548631,1643009,,
BBBP_SchNet_2_1618,0.935123866,0.974158778,0.8927,0.9388,0.9139,0.9262,0.7308,0.090735406,0.8333,0.4517,33.41155672,4.740048648,1643009,,
BBBP_SchNet_2_1729,0.91242163,0.979137268,0.9415,0.9362,1,0.967,0.7408,0.141819328,0.5862,0.0794,33.99601507,4.888201064,1643009,,
BBBP_DimeNet_2_42,0.833806818,0.936612723,0.8578,0.8579,0.9812,0.9155,0.5283,0.124467604,0.4091,0.2937,24.0557735,4.839141209,878849,,
BBBP_DimeNet_2_123,0.901842949,0.955394009,0.902,0.8908,0.9936,0.9394,0.7159,0.139633462,0.6042,0.0349,25.28206825,4.499858591,878849,,
BBBP_DimeNet_2_456,0.836180556,0.941664618,0.878,0.8771,0.9812,0.9263,0.6124,0.129253641,0.5111,0.2657,25.63558269,4.595832886,878849,,
BBBP_DimeNet_2_789,0.902368421,0.953105561,0.8663,0.8834,0.9474,0.9143,0.6204,0.115561023,0.62,0.1758,24.91046619,4.817598529,878849,,
BBBP_DimeNet_2_1024,0.94530321,0.990238506,0.9409,0.9451,0.9885,0.9663,0.7396,0.120788217,0.6552,0.0881,24.40543103,4.770284894,878849,,
BBBP_DimeNet_2_2048,0.857112795,0.897160478,0.8284,0.805,0.9697,0.8797,0.6214,0.14957118,0.5694,0.1698,24.46484089,4.637074506,878849,,
BBBP_DimeNet_2_3141,0.869283537,0.949501838,0.8873,0.8939,0.9756,0.9329,0.6061,0.118154339,0.525,0.1283,24.36227846,4.626490545,878849,,
BBBP_DimeNet_2_9999,0.903091398,0.952280991,0.8867,0.9286,0.9226,0.9256,0.6885,0.103225879,0.7708,0.362,25.1384716,4.61525447,878849,,
BBBP_DimeNet_2_7777,0.904512933,0.966790637,0.8775,0.8757,0.981,0.9254,0.62,0.11348711,0.5217,0.0517,24.5505383,4.598272963,878849,,
BBBP_DimeNet_2_5555,0.916139241,0.970932774,0.8824,0.9295,0.9177,0.9236,0.6685,0.093027838,0.7609,0.5993,24.1097095,4.804441542,878849,,
